"B_N_Mh" "B_N_Mhb" "C_N_Mh" "C_N_Mhb"
176.465645310363 202.411887058578 230.380777723554 182.862193865954
168.324667133003 201.069951937419 239.456534751641 194.056500216638
181.569418461931 223.592157130904 237.67560308839 219.418773528349
166.76389849917 184.788895022367 217.094279468701 185.499187624494
159.496271056385 168.113989906163 215.195226294395 170.733896306575
176.578726457235 184.590776059423 205.242219380945 184.349052317182
162.505393665082 170.958761079298 201.65190705345 167.541793358085
188.964002480249 214.426160792695 380.313685261848 245.726908210128
185.89762463885 216.34064675476 259.706149881675 212.361972918565
166.945684740309 181.705578091295 228.730863250114 183.522958983314
180.220197479631 191.578791906528 242.361673139278 191.845519981548
183.340319716543 195.973499949628 248.168674454729 194.479339384162
187.408055689972 221.896213312205 243.574883637902 199.569840016593
165.730641749031 172.849459062666 202.352479391418 174.687175964756
178.416180162823 194.090541761913 235.136490683456 195.288517222781
171.075357206575 192.250865960009 228.641204352229 184.79984074087
168.629498435743 184.215320217007 197.808392062327 185.255837682339
165.837010138752 183.490490097235 247.603118495185 202.097074462734
179.033456885438 193.422872528418 244.28944756635 192.9516884696
169.9931010775 193.779880315133 227.464961098807 195.121730332641
181.762029381937 201.465679986556 515.119490871513 269.11624115715
194.43260538865 237.903658621448 280.047487840054 232.418763779107
182.090824281032 207.612714387326 264.675212689455 212.921482981527
171.973880524587 179.301100468981 217.559556047468 177.875111281196
171.73325016553 192.93567560202 215.078471199594 191.550414564328
164.298576037966 183.407813089908 247.383832247649 193.574531926493
182.264020183863 220.770588605697 240.622080213272 207.335627616317
179.595705176555 201.6683664297 273.307863750991 208.110009741709
194.378495172116 235.806617026642 289.273194413324 231.736816199567
177.228665817709 210.527940562224 249.333897239594 205.409244452055
185.963966496944 196.07080512499 264.728952989643 204.561332093863
155.437934231317 164.964085386586 198.961797800404 166.517747356948
186.624668007968 220.221397411685 250.398977783914 202.371229442166
185.330306036807 227.531134710604 288.87835682916 250.408204451518
168.176553524426 180.704205162764 209.726913812525 180.453529850026
186.41194443623 239.754836355828 351.64915055444 260.680372463586
178.829121371095 211.417648444325 281.359287190541 215.738497639919
230.005094776904 353.869686087771 340.170116206992 267.57757574139
163.071222688241 174.514660037306 220.039849934653 181.529701281196
165.960619100843 198.277481046035 214.654632519635 184.00737237975
175.581746749409 205.429282897897 285.119276033771 224.436255893178
173.372646517372 210.583572563483 203.866915870553 187.88883621238
201.113540344981 217.192212719162 242.260570201425 191.92920733287
175.230886671705 199.799544849575 212.801891973029 179.693415117826
158.094773680633 168.693088859746 254.679708601931 189.88192638765
182.13464905576 208.772882197093 426.723678835841 248.403904711972
177.014028564539 202.171523440049 233.946801695577 184.302133467281
187.400447865391 209.092946593195 240.067495205301 197.044975560931
179.775856306629 195.579301850172 285.051526466001 215.570757328011
187.760737563858 224.087286781863 285.415047420673 218.09820639939
190.632395907315 214.37570672925 245.516944095105 193.617037287696
168.669893304685 178.673443390077 207.005198277023 183.679993981215
162.018584949141 182.00700955221 224.288635901661 193.630107292803
177.517166775292 193.356371178986 233.991667955128 194.152994664752
180.559006334998 207.159094386492 243.721130866314 214.250772633038
175.977029255699 193.36530908448 238.732661706619 188.442831297147
182.654263978243 203.452058638881 234.053318966401 204.07898856375
160.249865601697 176.139368194803 231.325232797123 181.022023749714
162.60595466016 178.371788771007 212.592898152223 177.183847815355
170.204360993095 221.669315543542 264.874153607012 217.294134334246
156.834741106796 163.653396479016 219.034036950487 175.722071936483
184.454448820443 204.561596719457 219.737668239656 185.77541251279
172.28954132013 200.465778287104 243.700156435265 201.41249703675
164.618682880153 174.229251698343 216.159023677086 178.49138500888
187.504576278632 220.922848913531 248.627426982228 213.268661186278
179.743046806027 182.460319281766 207.011257476816 177.036183863587
170.62673265771 181.914786219575 216.072840064966 188.682053112251
185.790799107004 206.263063113433 264.001540902215 209.15978600825
173.849626800687 190.516908739321 274.692218623881 222.806626515068
178.43129126929 188.289485952552 265.195015276307 199.599233008442
164.348100454186 171.89846047647 204.899399134286 172.522981971552
188.206280071342 223.362800796107 363.786256405242 242.829170766031
173.962034480416 190.922720049534 198.367515924289 183.853200011276
171.152378426407 185.523784085214 209.395324730855 184.22227834342
162.810569196269 177.819028818436 252.34557217987 187.407156601282
172.263958192677 179.446717713591 217.58351038756 179.064323101922
179.773283408159 216.335057769547 308.510682764826 213.347545713058
173.759325197167 205.233096682629 270.671065430948 196.361882114878
171.893796843718 208.628055994653 287.475435251368 217.797660524786
162.703840050233 178.965025220001 218.585031344966 182.913253471188
167.521854838764 179.068488840246 230.025428040148 184.213627322162
180.260139076191 195.030989580874 203.609039848645 186.153833852782
173.462459396332 204.759575255672 209.138835510466 184.191542880462
162.122966908869 168.460927378235 183.772700915269 165.48495189414
176.954633470376 205.889319646402 217.052846642606 196.545211833617
155.241233915233 169.753777117224 203.027791196398 167.58412550451
171.711617892643 183.081757641916 231.488153669632 191.813885979181
171.993568680364 197.163355013701 233.441620729328 196.092229249527
177.846007108421 198.015394881184 238.930664840934 194.611706076107
179.565420063294 199.883922265473 271.358656243859 202.160309250542
171.099569164709 189.085462969438 209.546804504447 187.560193932252
171.492321516485 202.897854904477 221.85052088932 195.151016759503
182.797000257047 212.659779385363 272.557352244281 234.28933529065
205.420530316821 264.035709869664 314.023611635929 231.603783901441
159.577291094872 173.92008248099 220.79227572241 182.244871252414
167.65166898535 193.594057518537 281.999333049872 201.421232378012
180.011282308171 209.078132215685 252.032372705774 195.525456270725
159.381835939504 168.71535069817 196.498138762281 167.99758821146
169.839263525467 174.016970830116 200.647012656906 176.00727058263
164.053012003069 180.663098799857 231.108084632211 187.092658888077
165.078934178427 184.055191661725 207.448029566963 180.354847045306
181.177996445383 200.077268770162 260.380941954743 209.321473233112
182.689591929263 215.089551929119 287.230881648708 221.258993661394
192.698584024323 253.671712517638 291.116594933689 245.206690344358
199.692955606038 234.140796348971 271.898952642707 212.165778960558
160.871608162684 167.134013743913 204.397433976028 169.425094741064
179.380115851531 194.900958182845 216.666825089957 188.972967580255
166.628406656813 178.246529614998 251.970643550191 190.472303866752
200.271067972138 232.328803467595 497.425327330187 290.803838740351
172.493740933223 199.009922004467 206.053758736752 182.36748570085
175.070707290108 197.85418927789 270.540960729015 218.283758720909
167.095118377568 182.044311329176 219.342139386276 184.332738450837
179.575886188815 195.06784259187 248.189530326484 196.039018664212
173.663209628068 209.025095535549 329.090393083548 225.950233353598
186.575530204467 229.508332719805 249.070451742215 211.950730222643
165.928175274299 204.829432655466 214.388255495584 187.986448507503
167.241801709276 184.381571504832 203.997671527109 178.453676841681
184.410283654179 214.250942945256 256.193451775915 215.108995901668
192.210153619305 225.76576542675 339.776540221369 245.186144397554
171.190415731034 181.795450919746 220.311891725288 191.380755364537
182.251364289177 221.832117495456 233.80465970326 193.108799420682
175.281872619337 187.972263979969 261.290254483581 199.877180310101
183.695527978463 228.02430552212 274.36917894102 215.76832440352
184.043815052365 225.254646263023 257.065225720823 217.106891510077
188.951865403609 210.914270458121 264.620621660742 221.452799006347
168.570615636314 178.22634164544 199.738549547745 174.476090941479
174.760414834532 193.275826244214 222.088829240081 186.664773283595
172.471476114402 191.265665233449 198.493072331677 180.479757263803
162.129471283895 176.16864543719 216.755297305662 177.288728145882
167.360343243743 210.925293733416 231.101683836382 211.302847852811
168.568694853277 181.315654985033 225.67591014881 183.381439844586
172.697263874663 190.231270082034 219.848258267355 190.198509443885
156.161483540781 160.910631234917 174.247861889954 158.930871851738
176.813576640391 195.332995928271 223.519407415209 197.450035427967
180.667930526294 201.926854179867 239.213260993049 207.110976379482
174.253948799819 192.519372335431 227.33934990259 188.48742472142
208.773863282364 253.282476845106 293.148601398941 221.159556268875
285.297340826736 530.391076299368 477.474722794486 324.472576049763
188.69652528269 201.462374208681 251.32802510312 201.705820839561
164.860315750502 182.087563889634 199.961098449679 184.934560707269
175.034219781053 188.736016597582 243.216430818752 192.894131822682
198.307182200054 243.447661126187 361.305920268884 246.424559491892
183.179950064871 203.315795754562 302.067283855169 204.941145555407
168.909752548249 184.628051711441 290.366972907704 205.270312140483
166.601639101818 188.166486744246 231.500980742705 194.351661094593
167.330396324201 174.795608822319 196.263309897236 173.235933534151
174.828318824587 197.182875089136 243.653596371387 195.647715453643
173.527540640567 190.323447650519 213.355580547194 186.852157389081
170.2401946313 189.19373915849 242.837406646997 191.985502839434
173.576090772779 205.30707333858 290.16288085665 234.07619928468
178.895145055867 187.52498949189 290.504188478045 206.802173096372
168.545748845194 179.783906982152 210.494905014053 184.128141086932
162.636839905935 176.585168338792 199.924584981429 171.471662063025
178.036436184965 207.94365920999 327.649647374204 219.668112402036
176.231808647945 203.654769998484 223.209886704731 202.13519677123
175.316532393164 185.529496811432 238.007616596561 187.718739467603
185.832988131995 229.99725322629 478.685457267664 261.572604234677
167.905254981248 187.341573907668 238.058274330306 183.600420358821
185.591838460831 228.924385658123 285.075053368556 230.194205257926
167.777927456377 190.298295359422 242.011390757166 184.881690609226
166.642406488987 175.422299341852 199.020322063289 173.506904838854
160.00875181102 184.763285058797 212.761172059271 187.069273324798
171.36982625929 176.806528215997 211.920811355634 179.360612291338
190.000772633535 227.209941755017 282.486179025784 209.025548552472
172.980083605543 205.98151882843 240.169661146273 203.850735232697
186.45859569129 213.044926457357 200.572966811657 176.376373474981
168.949408475163 202.223786612032 216.168253795178 187.020223998958
180.573931753815 199.62252576808 226.352387239737 192.384713565529
166.366106558559 178.935966613662 202.876497639746 177.419037610726
151.255428817454 167.643606906185 188.450431443336 163.411780358102
182.025811224148 194.983287691567 210.316346569211 185.885781533766
165.336992054655 182.587310011403 209.873670660539 178.249013496138
168.894493055957 208.207130676953 255.01968799678 207.629198225577
163.59670308618 172.303572603515 189.871718627955 170.700935009474
181.554503831911 202.5681732078 237.780409732354 196.849481732119
167.273638335584 182.718957432939 200.729078163343 175.091913851328
224.674597190521 288.490722166993 293.700290178189 227.957019165731
175.434566126107 182.296113835408 230.513290436271 183.418669409983
191.312312921502 232.240167565616 337.130717346502 269.078001529219
192.450371670657 232.195985973912 320.507917623419 217.230414586772
165.286401767112 189.794913468405 206.119183943435 181.781910441975
167.952872788181 174.48294481065 209.966932044287 171.633365661233
172.25724552229 179.689634562166 209.15599092685 171.830455684177
176.329146369657 196.12263680144 237.722370053659 193.050381763348
192.877638304333 233.024689865986 362.463550678487 242.734620898402
185.019232333969 199.308618423663 259.585543802806 193.517046369011
171.858473939176 182.286207813626 234.889772203883 192.240056314448
167.34110525442 179.081451846491 261.635800769309 187.671928778255
177.339294778482 199.930244239965 222.804364973929 188.757611966118
178.767365959392 194.602264999208 246.425508543903 201.698908167972
166.891306861127 195.327642210583 226.033577764474 201.218995759021
240.128557666318 322.548970739495 244.58560609816 214.061982789914
180.209125934651 204.650799536541 342.220235616883 223.847318829308
178.551610046304 198.059786413292 270.082097176447 200.515391739641
177.503917820944 181.872933325775 204.610423413139 178.233680924073
174.431556859912 185.974936506906 218.344860166368 184.677838893764
173.698490484779 194.560582557128 265.551314671858 206.639978646694
169.78961464823 190.320304760815 218.078272710002 199.817620988902
173.352304519508 190.92312257663 267.044785285958 204.796938350751
165.461973616882 181.492600145251 231.868800990064 182.34251404068
197.925958540246 267.315218638725 463.877421565203 328.28509250912
165.056367730342 175.311911522687 218.646128981035 181.613362289086
175.3147971267 199.83300791102 228.115671220879 186.881726405737
158.231143875583 174.826140686854 253.416502686074 182.418482445259
174.13113334621 195.846745413125 237.59111214787 195.77111199611
173.316650838341 203.82801587106 221.608531601319 196.857392098553
179.942690620023 217.915637146846 286.393608747736 225.877354603817
161.327016699267 169.08380089306 206.046668693534 171.496503308122
177.696376388972 197.619119952801 248.951699592148 190.32157337858
185.754923991416 216.698273426074 258.618225153101 213.063151009467
180.773969453297 189.105956022536 220.083001327796 185.825225832159
173.024691871756 198.51880762121 220.762018490075 192.25881586429
194.966399332972 202.910608096524 259.476038709642 189.224295160462
173.548212205217 198.548830213892 216.333815696 187.89206932819
180.438607685078 209.077768209388 247.935355136108 207.956706718447
164.814493600572 186.902345216714 210.766757061325 179.531784097689
201.668540622532 248.466752186887 295.687768436199 254.394205782408
165.457651492484 178.632526126503 193.825596341978 180.358669535098
191.908724478659 225.340863952708 296.1929001999 222.227699473961
166.863430918904 194.987872652158 212.678074243098 186.495948173941
171.704673159183 178.36855185085 204.230014852061 177.090610861496
175.75764930774 188.408367794592 231.588036269253 184.137065590844
176.20691946532 213.155616903546 373.526239316329 301.351359604997
173.764945586989 187.85055175719 232.93496083833 198.998875691501
181.831677333334 190.153169471178 285.755920082137 202.472320231955
186.956281461643 205.878017247681 278.515971702133 202.721965318955
181.873878581374 191.749999540762 265.376769873842 189.202934983178
159.849239135215 166.789088355465 199.850023601655 167.860150120552
193.378886914067 236.79493061281 319.891305994685 237.308602856618
202.438234407328 242.58924404636 328.84031877259 252.256306567636
163.21279712481 170.839327617832 209.844270582264 174.139391865643
172.163681187335 185.914633618965 207.875315259943 179.74683901697
174.493660672987 182.504163430294 350.791919454064 210.891887008533
199.012162887173 279.328364723651 268.804888146791 219.65913954535
180.164338319736 205.794113188868 235.105116563951 199.083189881381
174.191409001558 190.01156397036 242.076892951654 185.096873093558
169.503847864601 192.133571325533 214.322442831389 192.882883943452
175.828911047003 205.90797606021 217.686570723471 185.325583280757
178.461222026143 211.416907233039 237.843708841608 218.599457081531
168.963971425921 179.749916220895 198.325145801559 171.348706543927
168.528318666382 193.003427041539 213.194451047562 183.129102706625
178.774849361842 223.543462087699 239.821435868242 200.950927690039
160.943966011666 205.160889679529 238.298524056845 212.204511299346
187.476294314492 253.841660925901 443.221960793542 293.308483512103
169.62540701127 187.621728518382 218.403118284399 189.841628562544
179.912110092693 207.659680947851 257.973019064294 212.647538308714
165.14308014567 194.432139454017 220.037563694942 190.125180945529
164.593421764977 192.051616100222 214.834390635646 186.300170538461
176.12230824241 183.508695040612 206.490761032406 177.967777263325
170.678351299161 195.604217741875 242.833708626723 204.868390356457
149.571761910881 151.339774312109 201.431054031191 153.767224522564
173.393401012693 194.298725073556 212.152432352855 179.728047927644
175.558927054352 193.939041857164 210.285736900287 181.790023989566
168.889028068074 180.907684959962 245.602331941963 185.832339798205
183.578640886198 213.959321242185 286.745163632473 230.768035511544
173.176030329021 191.788672677255 228.049829923385 187.341763930307
178.558094676049 203.072093260564 229.650200068404 195.889754164046
168.324538964692 177.624368553734 230.66325761906 177.285216434414
200.576400766211 230.42868837371 223.443208719761 187.229186193926
194.039747953337 243.707634891873 400.443885799369 286.52131884294
176.836245311065 197.273018004 226.97829951739 191.277529100514
195.4604504279 202.173316562752 279.888774324749 200.166003352906
179.69087935999 220.248661481947 231.552905832267 206.540910112228
170.763283357053 182.28904511862 227.00888600366 184.663397504366
168.707573340061 194.627827196939 272.051362788782 210.381928877407
196.972977950269 256.519753148377 347.877842117839 261.909192863354
185.930238389363 203.968298238764 268.134843381957 210.712787149289
184.358847464049 214.452045038521 331.317580244197 243.14538902019
163.423918225794 177.008483400955 222.37285311455 178.310907699502
180.750409078686 188.926811701563 260.587074443283 194.346040576438
166.437794692568 174.024336850285 199.162221114866 175.211272654746
181.746718061432 192.884140436347 246.633206911981 187.811107601914
174.933821579392 214.559492761011 231.053511686035 215.546466469202
164.01274617755 175.893939228566 186.003894368835 166.503967675017
158.369535497318 170.992253065414 205.004635544999 176.721481726295
188.460109555394 226.762837506922 267.066080636525 199.260165856232
175.324979143503 190.986590717469 229.639752089653 195.175846150529
167.764547084878 176.648428352108 221.326992902594 180.339438159273
160.294146869154 164.392695764261 207.361758602307 172.898136989468
168.702888219405 180.641213698998 206.799480914272 181.855695556228
185.353531812188 203.252761209744 425.251242418688 249.776139616239
171.919628062652 194.377522851998 277.060109550649 219.214457583465
159.486622026253 174.388376273823 203.159840744942 174.722122407681
174.300806908719 208.804845897109 216.251426047218 189.508727664109
174.568269022825 190.755052188142 281.218864959047 206.77448650964
168.47837733398 183.948062650229 205.270988287454 173.671262214276
178.101544401419 203.767926608752 214.074290855108 200.357950694603
161.140249782281 177.045868532646 195.890249752084 176.666276174109
173.309693292199 188.838491567745 305.681723223879 206.646965288723
183.524117199414 219.913545156241 297.876803013337 234.77190989405
174.7249122312 202.382383468466 241.456750460135 206.714147131613
166.965205403482 181.030637088828 201.149689046646 172.406249426186
168.945384548509 180.789323051925 207.691081603651 177.139614579032
187.204385014622 209.265821232259 252.068162415613 199.649686064281
160.391372039273 170.400980679607 201.895309577505 173.373513346291
178.803659668033 207.032873077978 251.047319020107 211.962437871439
175.774637787925 200.157444940629 303.115978429178 218.766341021028
167.099890714087 187.084606393027 268.70772547901 211.700458295827
173.613429073993 193.330239473729 236.883448142254 198.614209371285
207.434971114773 274.51883495003 267.517358589316 226.449442083752
178.409117169935 195.409501019834 291.588113560436 239.060730496841
188.141680801322 226.07395646936 309.234934307221 256.317362137784
162.95283484446 176.698960072792 222.274024767037 188.736814863887
166.96010845933 186.865006267841 235.903057004882 189.348067058018
158.912835370846 169.97439020058 212.065666278793 172.997524298529
177.417009036339 192.638948884551 240.752717282051 187.05804256853
177.915266835287 209.910052237784 281.231464671534 210.359784745805
195.618564351703 258.567884473058 288.08398333632 218.658649699148
170.352432709587 191.841946847798 215.164221139617 180.448016277848
192.899659535362 216.615765333888 274.102813614782 214.859536040617
181.397954385685 199.809717454084 261.750259645906 200.175524407434
168.813374813792 190.805202335855 283.038085985613 208.416866425727
167.898888106283 195.627262879754 205.896834658865 187.409684311064
208.975041285477 264.281808710967 454.493248430606 289.743457333654
205.165973510824 267.920327037069 277.651992756097 229.373515087667
200.348481130171 283.023172342025 298.050090655159 238.600328761299
189.426879519276 229.405718935118 257.331007953547 211.056665650361
229.05771646322 313.642999937022 334.037415157225 248.512029093728
165.638420369685 177.808413799756 225.899313160079 175.554621970172
187.970034509751 211.066673793408 250.863333406793 203.738226671935
174.949548964079 199.150603137862 233.275086974834 196.249641583491
168.290952374139 183.166144663775 207.446488443039 183.388806423188
173.308764745129 191.166978027063 218.736652665183 187.260708130783
155.233817321228 166.376066126298 173.836113955582 162.573510312111
182.263828066709 197.875080825555 216.769727486444 195.922512435121
185.832624947749 247.206448582241 254.044756468969 206.286386847691
164.227567208685 169.987908889791 222.667854315824 177.846507972995
181.995934225889 207.966073950158 232.34784367974 196.660248961488
176.703153145838 193.436929898221 220.200381761871 183.407949644683
208.639135482452 231.153352670788 284.397607619234 207.645341020096
178.208410334017 190.838335520393 247.973021676065 200.697496044236
182.157183925273 207.276431623641 321.225816928854 214.239602615303
198.629266147938 227.963796754051 344.378097629505 261.555237498314
169.804905579299 188.393975858395 231.318417611757 182.460082291642
167.895052025474 179.966089067176 206.674105750126 181.400410534867
174.889574130826 180.254978600808 212.4641209243 178.449144845637
192.433966342494 215.96388711338 299.042650039417 220.396860681489
189.725399910743 207.716847224994 232.061698092549 199.158049612493
166.965544812451 183.321486384463 243.094897843748 193.823447228429
172.47055571617 202.360466759151 238.805431903106 220.516685061688
178.500224086067 187.922468536548 202.76600768948 180.72820153746
177.277232063883 189.023539215559 231.302898463121 189.525625273411
161.129055349285 178.333205705068 208.688976792152 177.310884978945
172.331902421067 181.193642410405 268.628103424659 190.500413404198
173.521064086832 198.76500116708 315.94872055633 217.594538303162
191.456019501698 234.825326779363 260.127108764739 204.09136532334
182.430943577849 230.710541085011 255.18833473558 210.916728572062
176.369620661945 193.138842063573 201.692747266173 183.020614242863
175.120948620082 236.911330723463 261.033438923829 243.346996346978
182.101977054292 216.922987930579 218.993371180274 186.354828960862
170.128134329685 180.962608298279 217.094259667018 184.935135863453
172.107409720638 198.877667380682 217.072016907619 191.689092152583
181.5964187707 199.456522929945 307.8030895871 220.344308350124
166.561866472254 178.66620922971 198.803920264487 178.959406048127
165.362695051656 185.500948551789 277.822409435701 197.261062128661
186.476810385733 196.80860266949 271.753507099339 201.615579830232
178.789965211113 217.909166167881 252.775812583991 199.537423203218
178.80246311276 186.617771162849 233.7657897049 188.292877332698
178.657095717591 188.913235990505 231.263360609002 185.066423969706
161.098838027193 176.212004049454 221.770459060576 179.591130812955
188.056438749475 228.461848210901 253.079167045563 214.675387831711
162.539544266687 172.524216229439 198.49176230639 171.77508273439
171.45486813287 193.156979374283 203.165741762682 187.446014333438
169.080543446881 180.601728408836 209.205004979506 178.56747872348
170.761554338646 181.17629742322 233.691475764963 185.600715615109
185.481959591194 239.189986232819 258.569288196404 203.369098941213
164.761397753835 172.946219045468 217.006723281199 177.538094288189
168.506575207312 194.273313432655 260.712791301239 212.603277404069
208.125815235508 246.966758609065 300.236077014799 223.757522936561
163.343678999722 174.101191195513 197.567884953247 171.227164240613
170.876071489899 183.860124534285 221.554462772057 181.164511752391
176.717249769101 192.999200094895 238.24423449159 197.612467630602
167.104635209446 174.501842364989 196.630855006385 174.54918535658
168.132361787693 177.221255635396 216.125119088944 183.154278880597
174.108231735264 200.246398280904 287.735268822322 224.925054589387
180.682162550165 218.814476341027 395.637992390209 257.500497319096
159.906398931528 168.563898068592 228.334902415399 184.581289985861
173.533042004557 210.948424312688 239.323031908854 203.531935561237
161.088827183873 173.551456646019 201.274087179574 170.528344442054
178.755663514326 241.430536260159 283.69007568286 227.215547932671
180.971513191594 219.524397191256 271.010327452313 223.007711961228
184.377585798849 210.803660007044 384.048737666463 254.198146804912
168.136725364575 196.927044461449 216.813630716844 186.036734800579
173.388386207139 212.403147269216 263.742729139812 219.448147044397
158.046577002767 163.374852555957 191.338480906528 166.550770875776
168.187166997158 182.334763619176 220.375882364786 190.542273205424
176.166473377837 205.973270175164 218.861547223414 208.543674751642
205.6612263407 245.131765212919 275.758967875387 225.009449117434
165.64252834947 177.638136151857 241.630958613619 186.451399490024
173.814146221748 179.933702290206 229.994246753203 183.456165992493
188.956709821855 250.834473131912 306.259581104419 239.324578749076
156.324000177228 163.715674107831 176.594091665654 166.666195061165
167.000991064771 187.359699166774 207.896482221676 185.762735717971
167.362742748322 194.379367641358 242.840917714112 194.883753098815
166.291183657191 175.42784928443 210.135832848377 179.098665107055
204.978162738833 228.002046088448 277.660749029958 223.212117417048
179.780253249722 193.077116615022 230.15417235355 195.710958080786
185.840101320421 198.648089437132 234.656081505446 197.489161452819
156.160533597013 166.844987153696 216.035451860555 169.254615391622
174.247306671777 191.226807671716 345.944988151924 218.260171979257
172.196457562782 202.801430935699 247.989711268894 202.645193299016
179.328040040455 198.00791848924 260.953048100163 208.284815776715
180.232015613283 215.675636453743 222.02109394242 197.167713366223
177.164246762327 199.348741166499 241.353981894055 198.182050352509
177.501812144434 202.482280610198 229.625025231661 202.994218784993
182.676759209518 225.135958899557 318.36739699309 230.615693960492
164.66651534966 175.139165720866 203.311369958218 173.898490431024
181.289832628968 190.905416416352 224.195258604216 189.837836855459
162.160400451747 172.287842343641 258.259899649551 185.568303638807
193.431578663875 246.42209559632 308.895623587195 243.084171101433
168.253765249488 175.792245116044 225.448654354602 183.360023672639
174.88670648964 189.516550936336 226.727044792715 192.468003065875
172.699481711009 184.216108829391 254.851840419422 183.040707179046
164.357355116451 178.858784440792 222.505742538494 188.570472212438
165.539377938174 171.461049536921 201.603750228547 170.012977748684
180.079999583578 192.198523583819 223.806157045047 185.995341113367
168.111685334251 201.91097026357 318.328501576761 228.593860928296
160.968231884797 172.439196178448 184.999499853656 169.378327774611
164.868979979814 195.982438799366 259.115529495145 200.065858106855
170.629790407432 192.445746094049 213.555938511201 190.384332575398
168.223277528236 181.964410958613 235.319723015204 175.915673476468
185.923439105825 211.372732767537 274.160334765503 202.911243634793
180.987048953718 205.134287906659 245.999888424267 205.8729719098
179.775609340765 216.439304481352 315.67112277869 243.669953902315
160.409992907497 176.92852891502 200.593783683243 172.564590701961
168.187559592343 176.487401606652 210.303558113433 176.779471793316
167.330940608187 176.559960268299 221.7517249237 179.462918366192
168.376419424044 176.890905835252 216.95567430751 175.938952629245
174.416498526026 207.298144002872 257.437556440599 213.013784960781
192.582510553932 235.381372091508 298.754744804519 231.04206079199
166.895821064983 180.997010332189 212.839146431467 177.529869682319
165.754871862454 182.725079452665 204.217405572907 172.208916323773
208.68856446976 274.471352310581 264.750044237126 212.86951899591
177.039675024968 189.37638193831 266.472950529766 196.562532826064
163.900196562612 172.816260500748 203.265606592562 169.491100549871
193.61057666468 219.182320031704 240.63302337808 187.572208145232
191.020634557534 217.135851101853 298.694711826038 216.707809619628
170.947963668339 192.008090280568 248.56096055793 203.197227074107
194.822262625407 222.626129336139 345.45575731304 243.325382858874
164.043629079492 171.81384646769 202.435267510053 172.056525202948
181.859401647712 192.401655761784 230.886885402963 190.177156990011
168.260745659318 195.701806497465 240.527477633677 192.29152648808
186.394316838525 218.571136823729 312.406515168904 240.057351519922
255.177881314003 385.094341148751 378.487198094964 296.366132563867
192.011326806754 213.491292722828 341.022493040816 229.209912952608
165.891397137255 196.045599253084 201.995221809908 183.405253910417
174.07593930655 200.941755035422 205.849860243917 184.878483771457
175.498390125759 192.676528626056 270.902161187644 203.866029115918
167.436522732868 170.877293296441 206.551135201004 172.647356780367
178.087360580308 200.180581665605 287.986757155849 203.349408788688
174.871650080983 191.51704343916 220.5529797793 198.165205818662
164.96531108664 179.301878221458 199.411887055131 178.78644035855
208.196797686567 291.273171152102 307.893166637502 244.66901847603
161.637903303541 182.242050567118 178.755645876009 168.164839699554
175.899386703362 209.506362781803 267.36285817818 223.755021069442
173.349155368797 185.576981417262 257.878864056961 197.816936898356
166.751442666149 174.73408104733 196.123380024223 171.180269837767
156.904305175915 175.943323106903 211.595678790011 174.894743407317
170.358590160232 184.040542102414 199.852703143512 175.813895642747
158.523294286493 165.242696099874 186.574253056636 163.427064371575
177.665273272811 201.3558874491 332.861866875639 235.294166186227
152.500641873743 164.715746853671 232.648570565563 176.251467865791
162.520438339525 181.555420650341 218.188476848913 182.492868309937
177.240719660781 197.341277466431 243.69982024905 199.203951708445
179.287757939885 192.506882418836 229.464522053846 187.035696747269
184.226376536969 232.218212431499 263.148194411433 205.058871042566
187.85361156811 223.264343202246 222.010050309283 191.56313316087
192.11193004297 224.61759470305 262.295527015033 199.450329330604
178.81134344094 216.67275432121 274.361363159207 216.433627690871
159.843876159326 169.185136807681 243.980847508515 184.698437834221
186.105446232171 248.453570518005 278.15059755663 221.09036715886
175.160394275352 190.252178373055 230.455255271613 186.95557554409
192.145676561963 223.707719370202 244.869250465054 210.085021022113
146.431549205716 173.149979252092 218.272225521759 194.558558312985
174.495315898433 191.609322289986 303.25504882802 210.208073611324
190.441747033207 248.461819572314 327.135082338641 256.314944166234
163.086871379847 180.531396326783 212.121725503947 178.041598674195
180.703830163263 206.484025433254 241.920933569028 202.355518632147
177.595232810407 235.506246943058 253.229586738158 218.763364892057
179.907395094077 206.20777408145 241.222196450094 199.53289249208
170.16429802291 197.711588021306 237.285988947465 201.861250268927
185.074266923271 214.294877401057 234.214934102287 202.611317704842
169.621170094365 182.599241218717 260.124451055494 191.161206956904
176.297721145025 215.173630319887 236.064711851376 199.90932461584
172.52431826297 186.428761337542 212.334312562871 176.865544375757
174.002743971304 186.10657347643 206.629909167971 179.956932765035
164.022466470073 178.649012848655 243.940909866494 179.74186725756
178.725654335598 200.576977134418 298.667219018609 212.884794371606
172.289327054409 186.705201586621 244.038671020011 194.256100755808
158.492600489066 163.698448139362 239.541396692166 177.529928748026
178.567501493462 188.936587283637 247.900461171754 201.529755569173
163.916474957454 178.844322727855 232.346778718952 192.22805943517
184.850775758874 196.862559020905 243.67498826676 202.281723315655
181.076725713132 233.374200958977 258.120273385261 207.444925830573
166.431900292523 181.796653459248 210.180186516412 179.442582077536
171.712981461621 188.831827660969 239.370680305074 195.320673320041
175.266079085183 187.246578522576 368.285692591533 224.330796728405
212.065496315353 240.159306065381 362.471841577112 248.080211104088
