"n_obs" "em_cl_N" "em_cl_loglike" "em_el_N" "em_el_loglike" "em_pel_N" "em_pel_loglike" "opt_cl_N" "opt_cl_loglike" "opt_el_N" "opt_el_loglike" "opt_pel_N" "opt_pel_loglike"
123 356.826539348314 -687.182094594716 356.826539348314 -687.182094594716 317.191356703522 -687.335626917802 390.365970743851 -92.1554492151802 361.884184956427 -687.18173285228 319.725559083913 -687.335407393316
123 170.852475817402 -692.804448827018 170.852475817402 -692.804448827018 170.491654667538 -692.810992492347 177.234220269648 -98.1917752378657 171.136423543502 -692.804389131138 170.761210886775 -692.81093630958
124 146.706556928012 -686.103223406595 146.706556928012 -686.103223406595 146.546069178699 -686.10821573092 150.630706307254 -85.9541466714939 146.803663236676 -686.103191178144 146.644412197644 -686.108182132513
132 206.436896269941 -742.903331577124 206.436896269941 -742.903331577124 199.578833601016 -742.955804021672 233.114332955468 -95.4710697222927 208.096183268486 -742.903035928089 200.651846869721 -742.955596607908
129 276.338130218207 -732.773678913954 276.338130218207 -732.773678913954 250.938499193422 -732.852364671882 339.116897616527 -102.777209413381 283.29243078453 -732.772913600985 254.153930397837 -732.851936509451
134 198.124425264508 -765.878437791366 198.124425264508 -765.878437791366 197.158231913707 -765.890095776843 209.127819055464 -106.73462933562 198.750348901436 -765.878316678128 197.739709042694 -765.889981555078
132 215.817007430181 -741.459619909281 215.817007430181 -741.459619909281 207.192178487188 -741.528675170695 239.660677607028 -94.0008116588999 217.435471247004 -741.45936923644 208.215740984586 -741.528502482571
125 178.381700847626 -695.766773130718 178.381700847626 -695.766773130718 177.47728265065 -695.783266569345 185.889319540261 -89.4719645434005 178.743980242787 -695.766701322529 177.806524842195 -695.783198623774
129 482.824736311302 -719.336464372055 482.824736311302 -719.336464372055 296.34849897004 -719.719301626509 620.509139816249 -89.1988847454136 514.051272466563 -719.33478717983 299.488178091463 -719.718936106193
125 155.50109050864 -706.5862667569 155.50109050864 -706.5862667569 155.373480820561 -706.589056193603 160.619002979316 -100.493663863402 155.672100429789 -706.586218311596 155.529382477253 -706.589013896171
128 281.215484865283 -709.687288984017 281.215484865283 -709.687288984017 229.632229661398 -709.90737710886 347.087939115725 -85.5406154379203 288.504062074406 -709.686519351403 231.238155519687 -709.907124149007
131 191.53224100386 -735.308102651007 191.53224100386 -735.308102651007 189.504036623911 -735.335791672749 203.1046237636 -93.8439623091149 192.1448043617 -735.307980417245 190.032745230898 -735.335684148511
118 177.079054590729 -665.59171322008 177.079054590729 -665.59171322008 176.686281345913 -665.596973212974 184.171680357801 -99.8741218931622 177.449015906457 -665.591647579534 177.062215067574 -665.596901859685
123 180.959454434001 -680.01551665567 180.959454434001 -680.01551665567 178.404828825416 -680.050516401471 192.885702170319 -85.3264018933638 181.569558167941 -680.015398849571 178.913599173494 -680.050415636299
134 192.548210029736 -765.716017694846 192.548210029736 -765.716017694846 191.858171680448 -765.72476678475 202.740727180418 -106.602355774879 193.102553939151 -765.715888810556 192.3914444199 -765.724637814339
117 184.764847313526 -651.732084306102 184.764847313526 -651.732084306102 182.82810156637 -651.753580038713 197.203223430375 -91.7298189830708 185.50719229644 -651.731945726998 183.480221944477 -651.753453638176
135 185.226916657276 -766.453288288764 185.226916657276 -766.453288288764 184.511262346118 -766.465168674221 193.792966442637 -101.490697370282 185.626383723617 -766.453193390124 184.878775472432 -766.465080282593
125 185.364042419405 -692.208468705075 185.364042419405 -692.208468705075 182.604686149215 -692.249357638395 196.219297795374 -85.8663892259149 185.937497554512 -692.208367463094 183.072877571291 -692.249272334375
131 169.510738533494 -723.890865273924 169.510738533494 -723.890865273924 168.404889690484 -723.917341787813 176.378572481642 -82.5895243573725 169.759518878181 -723.890811752392 168.624730332085 -723.91729214063
123 162.727178726304 -679.185230892179 162.727178726304 -679.185230892179 162.121935323809 -679.19966082879 168.610905122269 -84.637385045028 162.946341556261 -679.185184285809 162.324654459388 -679.199616518392
127 357.241712420889 -707.822911572255 357.241712420889 -707.822911572255 292.480485661528 -708.060052833189 407.355071330214 -89.4685884638902 364.900082916794 -707.8222973573 294.737302876296 -708.05979121217
129 213.272962354417 -716.916084291411 213.272962354417 -716.916084291411 202.904103293405 -717.009488099022 234.690962875975 -87.0782857175721 214.709666052846 -716.915871756625 203.753712704722 -717.009348505495
127 172.124940484675 -713.977998248383 172.124940484675 -713.977998248383 171.789960333065 -713.985491080257 177.405669967906 -96.0714317887444 172.336999848112 -713.977954829956 171.99581154109 -713.985448383682
122 285.190707224521 -673.682514425911 285.190707224521 -673.682514425911 242.730168671169 -673.863298289669 335.071367065166 -84.5174178192047 291.220078758157 -673.681885027206 244.620563059017 -673.863025560017
127 173.521799343653 -701.732420530508 173.521799343653 -701.732420530508 172.021712660106 -701.7617902972 181.832715305845 -83.8047417433525 173.878904209265 -701.732345004174 172.322677904263 -701.76172604752
127 151.822834448835 -715.88109142833 151.822834448835 -715.88109142833 151.772328497535 -715.882582847349 154.821109174869 -98.2059520719138 151.894634993429 -715.88107222659 151.840893080018 -715.882565016696
131 276.312113929521 -727.850086079085 276.312113929521 -727.850086079085 244.639767175385 -728.032130889444 311.772461806729 -86.1346426118785 280.041737821514 -727.849656631983 246.057485685182 -728.031919995808
129 161.419913981537 -727.344728291089 161.419913981537 -727.344728291089 161.267585810859 -727.349015199556 165.604269419374 -97.8550585765521 161.558553063961 -727.344695170296 161.390978867433 -727.348986577992
129 197.077247758248 -736.814051239935 197.077247758248 -736.814051239935 196.387255547445 -736.822710790643 206.661146756653 -107.056805255342 197.651355405562 -736.813934253181 196.913087033391 -736.822604716433
145 193.032204164641 -822.765839757069 193.032204164641 -822.765839757069 192.009067691059 -822.786645407939 200.803815171145 -98.3965649200933 193.365762734396 -822.765771500948 192.305727276233 -822.786585549314
119 180.97315744465 -656.135821307408 180.97315744465 -656.135821307408 178.65500246113 -656.168256281547 191.677874430114 -84.6184799347341 181.560363240173 -656.135715884879 179.156916469171 -656.168161866366
125 171.830340775921 -702.23150548714 171.830340775921 -702.23150548714 171.305556787728 -702.24087924627 179.027214782181 -95.9803190292765 172.152032919349 -702.231432279741 171.609546677109 -702.240809293219
122 206.577214819968 -681.153895414843 206.577214819968 -681.153895414843 203.311461909423 -681.188426914124 219.662704160413 -92.1650531514543 207.470928167703 -681.153764712037 204.044805479131 -681.188318112921
130 156.892436920367 -737.107795756876 156.892436920367 -737.107795756876 156.834761601385 -737.109357517418 160.302948016581 -101.828947092046 156.990690634744 -737.107764621726 156.928727116487 -737.109328589163
126 321.661935827191 -704.52186901337 321.661935827191 -704.52186901337 246.457903658315 -704.779871475859 392.016049362291 -92.0269297776961 330.979322320335 -704.521123673394 248.382181542626 -704.779633526518
126 218.236961409095 -707.279624689863 218.236961409095 -707.279624689863 214.810477304127 -707.312588289296 232.348584026623 -94.9785126115459 219.277354967119 -707.27947748561 215.694622570857 -707.312460533222
129 232.31267536305 -741.198360551404 232.31267536305 -741.198360551404 229.027974495551 -741.218426229824 253.727411703959 -111.309816597738 234.07879067904 -741.198091972711 230.536504625296 -741.218188229442
138 187.221938702571 -792.994222541179 187.221938702571 -792.994222541179 186.916636012336 -792.999787117662 193.562473433878 -110.293627478666 187.497342587659 -792.994165585233 187.183336860332 -792.999731656859
133 162.778732313461 -754.521886395274 162.778732313461 -754.521886395274 162.699002853939 -754.524215407288 166.273840588946 -101.564493793378 162.881953441774 -754.521861415381 162.790811865221 -754.52419270575
130 158.568886143164 -744.57591566558 158.568886143164 -744.57591566558 158.545275959297 -744.576390231975 161.56474158147 -109.276717162942 158.649729679911 -744.575892608827 158.624434603336 -744.576367991925
123 689.93825270556 -677.248868250761 689.93825270556 -677.248868250761 340.384398743712 -678.056308290155 791.779656665305 -82.1121261344844 719.699605905676 -677.247652036364 342.225001421233 -678.056081272218
150 279.371055476833 -860.122239177355 279.371055476833 -860.122239177355 267.651059140997 -860.204438290579 302.332453085112 -105.462847501915 281.466364567228 -860.121998097153 269.075177136562 -860.204261162194
134 162.161044135936 -760.61770263513 162.161044135936 -760.61770263513 162.079526486285 -760.620095054716 165.741973586914 -101.786230971559 162.265751139276 -760.617672275839 162.177818578308 -760.620067470743
121 154.472236398418 -685.867492587583 154.472236398418 -685.867492587583 154.428052120073 -685.868383466133 158.001806525401 -103.001795047806 154.591804163576 -685.8674610202 154.543803727895 -685.868353492497
132 193.769494085946 -739.207248154699 193.769494085946 -739.207248154699 190.837760814537 -739.246186081968 206.312078081801 -91.854304431623 194.433412788033 -739.207127770572 191.392798924817 -739.246081038543
125 304.606645410727 -693.406773035554 304.606645410727 -693.406773035554 250.208986669691 -693.627951995776 359.200710606013 -86.7670251909041 311.655977948806 -693.406099919234 252.101289094248 -693.627687947231
118 167.649311823665 -642.611243442506 167.649311823665 -642.611243442506 164.433893231138 -642.661235979229 179.237966706524 -76.9345397596333 168.183172669598 -642.611136268932 164.847863617185 -642.661148797389
126 1386.58579898347 -686.951504625439 1386.58579898347 -686.951504625439 241.601387032286 -688.07174463808 1843.09519195662 -74.2769258558361 1611.27274029035 -686.948303307435 243.314224391918 -688.071507579899
125 328.269143413155 -697.282321649636 328.269143413155 -697.282321649636 301.911786116882 -697.406808129961 355.368618887426 -90.6352014716172 331.883451642312 -697.282026756794 304.042577806821 -697.406603894153
118 159.277099087624 -657.669148970565 159.277099087624 -657.669148970565 158.808464038239 -657.677171343891 166.854163659025 -92.0650056815808 159.594696509489 -657.669065490249 159.104232857915 -657.677093489228
125 222.41671929702 -701.163922786655 222.41671929702 -701.163922786655 219.348149337852 -701.196427597893 234.47796652091 -94.6856293598034 223.330362887032 -701.163798756032 220.138556544592 -701.196319860001
127 169.969544579665 -722.424764381599 169.969544579665 -722.424764381599 169.786095805709 -722.428324305894 175.646485585779 -104.533458537691 170.206014427567 -722.424708090874 170.004609721754 -722.428275098704
119 139.2004323254 -658.006474092816 139.2004323254 -658.006474092816 139.114219438674 -658.008945071067 142.417498569443 -86.9110616052213 139.271064592905 -658.006451966369 139.191934305885 -658.008918379422
134 269.614685189213 -772.58128569832 269.614685189213 -772.58128569832 261.68551803893 -772.619010844277 298.543562567858 -113.219251522819 272.562064045803 -772.580920019654 263.898213274653 -772.618719448659
116 203.996758238132 -629.037313154578 203.996758238132 -629.037313154578 191.15346007206 -629.165430990504 222.546587833455 -74.7153170988803 205.314083938473 -629.037134209659 191.881665697673 -629.165320083121
125 203.161647752991 -711.281543151278 203.161647752991 -711.281543151278 202.239702940099 -711.29137795656 213.689208161545 -104.864972041339 203.84385041023 -711.28142913067 202.877177115243 -711.291269457081
125 186.496882568788 -696.463437316187 186.496882568788 -696.463437316187 183.731111585675 -696.495825377594 200.713509132378 -90.1080392453634 187.288171353431 -696.463279041011 184.367723884868 -696.495695211983
134 177.180025477498 -761.315375833864 177.180025477498 -761.315375833864 176.827076735196 -761.322412934583 183.635076903069 -102.313610333789 177.447623079485 -761.315311058866 177.082317028476 -761.322353420964
123 227.761761236514 -696.481619814467 227.761761236514 -696.481619814467 219.202342772465 -696.522281263292 262.960120964137 -101.60355691612 230.745982136226 -696.481183382996 221.216361185095 -696.5219614572
124 163.042424158595 -694.679488323687 163.042424158595 -694.679488323687 162.795538883993 -694.685243956533 167.851138929068 -94.3250716995728 163.224183164331 -694.6794478795 162.975005188055 -694.685202196224
113 261.355314880737 -630.528632815192 261.355314880737 -630.528632815192 231.86685121681 -630.628279100765 313.19596559975 -93.2975706856109 267.188894797831 -630.528052170655 234.398041155707 -630.627970661272
133 314.066256889431 -744.253708749938 314.066256889431 -744.253708749938 277.594044246947 -744.435910690932 348.884390586193 -90.7267497640276 318.342717652548 -744.253301003378 279.365673840829 -744.435698413979
125 198.386605656783 -707.064947046823 198.386605656783 -707.064947046823 196.007167681146 -707.084695799143 216.418730536308 -100.652435400491 199.564112478208 -707.064723052583 197.02197856876 -707.084493468916
